0.000000000000000000e+00,1.000000000000000021e-03,9.963666200637817383e-01,9.961698055267333984e-01,9.871672391891479492e-01,9.970020651817321777e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-9.199380874633789062e-03,8.322596549987792969e-04
0.000000000000000000e+00,8.261224489795918058e-02,9.912666678428649902e-01,9.915651082992553711e-01,9.702389240264892578e-01,9.936243295669555664e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-2.102774381637573242e-02,2.059221267700195312e-03
0.000000000000000000e+00,1.642244897959183603e-01,9.861021637916564941e-01,9.871798753738403320e-01,9.518491625785827637e-01,9.878949522972106934e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-3.425300121307373047e-02,7.150769233703613281e-04
0.000000000000000000e+00,2.458367346938775400e-01,9.809693694114685059e-01,9.820008277893066406e-01,9.168002605438232422e-01,9.806533455848693848e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-6.416910886764526367e-02,-1.347482204437255859e-03
0.000000000000000000e+00,3.274489795918367196e-01,9.759453535079956055e-01,9.771013259887695312e-01,8.982632756233215332e-01,9.739524126052856445e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.971492767333984375e+01,9.993376159667968750e+01,-7.768207788467407227e-02,-3.148913383483886719e-03
0.000000000000000000e+00,4.090612244897958716e-01,9.707229733467102051e-01,9.715102314949035645e-01,8.793860077857971191e-01,9.635989665985107422e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-9.133696556091308594e-02,-7.911264896392822266e-03
0.000000000000000000e+00,4.906734693877550790e-01,9.654085040092468262e-01,9.660826921463012695e-01,8.556255698204040527e-01,9.517420530319213867e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-1.097829341888427734e-01,-1.434063911437988281e-02
0.000000000000000000e+00,5.722857142857142865e-01,9.602115750312805176e-01,9.609103202819824219e-01,8.347794413566589355e-01,9.336082935333251953e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-1.254321336746215820e-01,-2.730202674865722656e-02
0.000000000000000000e+00,6.538979591836734384e-01,9.546750187873840332e-01,9.554092288017272949e-01,8.031456470489501953e-01,9.030066728591918945e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-1.515293717384338379e-01,-5.240255594253540039e-02
0.000000000000000000e+00,7.355102040816325903e-01,9.494352340698242188e-01,9.508752226829528809e-01,7.827612161636352539e-01,8.904911875724792480e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-1.666740179061889648e-01,-6.038403511047363281e-02
0.000000000000000000e+00,8.171224489795917423e-01,9.437787532806396484e-01,9.456402063369750977e-01,8.060542941093444824e-01,8.914164304733276367e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-1.377244591712951660e-01,-5.422377586364746094e-02
0.000000000000000000e+00,8.987346938775510052e-01,9.382209181785583496e-01,9.411672353744506836e-01,7.645404338836669922e-01,8.603510260581970215e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-1.736804842948913574e-01,-8.081620931625366211e-02
0.000000000000000000e+00,9.803469387755101572e-01,9.327522516250610352e-01,9.366010427474975586e-01,7.648846507072448730e-01,8.587641716003417969e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-1.678676009178161621e-01,-7.783687114715576172e-02
0.000000000000000000e+00,1.061959183673469198e+00,9.266654849052429199e-01,9.310085773468017578e-01,7.417522668838500977e-01,8.205821514129638672e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.971911621093750000e+01,9.993376159667968750e+01,-1.849132180213928223e-01,-1.104264259338378906e-01
0.000000000000000000e+00,1.143571428571428461e+00,9.210767149925231934e-01,9.254003763198852539e-01,7.282276749610900879e-01,8.138661980628967285e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-1.928490400314331055e-01,-1.115341782569885254e-01
0.000000000000000000e+00,1.225183673469387502e+00,9.160991907119750977e-01,9.203716516494750977e-01,7.279898524284362793e-01,8.034014701843261719e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.972301483154296875e+01,9.993376159667968750e+01,-1.881093382835388184e-01,-1.169701814651489258e-01
0.000000000000000000e+00,1.306795918367346765e+00,9.104013442993164062e-01,9.152151942253112793e-01,6.834345459938049316e-01,7.642276883125305176e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.972301483154296875e+01,9.993376159667968750e+01,-2.269667983055114746e-01,-1.509875059127807617e-01
0.000000000000000000e+00,1.388408163265306028e+00,9.052785634994506836e-01,9.097450971603393555e-01,6.924644708633422852e-01,7.558053135871887207e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-2.128140926361083984e-01,-1.539397835731506348e-01
0.000000000000000000e+00,1.470020408163265069e+00,8.998548388481140137e-01,9.044520258903503418e-01,6.609124541282653809e-01,7.180688977241516113e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.972301483154296875e+01,9.993376159667968750e+01,-2.389423847198486328e-01,-1.863831281661987305e-01
0.000000000000000000e+00,1.551632653061224332e+00,8.941279649734497070e-01,8.994430899620056152e-01,6.581388711929321289e-01,7.289792895317077637e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.972301483154296875e+01,9.993376159667968750e+01,-2.359890937805175781e-01,-1.704638004302978516e-01
0.000000000000000000e+00,1.633244897959183373e+00,8.880413174629211426e-01,8.946722149848937988e-01,6.449916362762451172e-01,6.902686357498168945e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-2.430496811866760254e-01,-2.044035792350769043e-01
0.000000000000000000e+00,1.714857142857142636e+00,8.826127648353576660e-01,8.885165452957153320e-01,6.203342080116271973e-01,6.626768112182617188e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-2.622785568237304688e-01,-2.258397340774536133e-01
0.000000000000000000e+00,1.796469387755101899e+00,8.770976662635803223e-01,8.827037215232849121e-01,5.993111133575439453e-01,6.432092785835266113e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-2.777865529060363770e-01,-2.394944429397583008e-01
0.000000000000000000e+00,1.878081632653060939e+00,8.718882203102111816e-01,8.767961859703063965e-01,5.912435650825500488e-01,6.239503622055053711e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-2.806446552276611328e-01,-2.528458237648010254e-01
0.000000000000000000e+00,1.959693877551020202e+00,8.663253784179687500e-01,8.712119460105895996e-01,5.916509032249450684e-01,6.242626309394836426e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-2.746744751930236816e-01,-2.469493150711059570e-01
0.000000000000000000e+00,2.041306122448979465e+00,8.601104617118835449e-01,8.656128644943237305e-01,5.860828757286071777e-01,6.189534664154052734e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-2.740275859832763672e-01,-2.466593980789184570e-01
0.000000000000000000e+00,2.122918367346938506e+00,8.537423610687255859e-01,8.592649698257446289e-01,5.744655132293701172e-01,5.894663929939270020e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-2.792768478393554688e-01,-2.697985768318176270e-01
0.000000000000000000e+00,2.204530612244897547e+00,8.470936417579650879e-01,8.530917167663574219e-01,5.736281275749206543e-01,6.186144948005676270e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-2.734655141830444336e-01,-2.344772219657897949e-01
0.000000000000000000e+00,2.286142857142857032e+00,8.424702286720275879e-01,8.484308719635009766e-01,5.510041117668151855e-01,5.814010500907897949e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-2.914661169052124023e-01,-2.670298218727111816e-01
0.000000000000000000e+00,2.367755102040816073e+00,8.370426297187805176e-01,8.436661958694458008e-01,5.300027132034301758e-01,5.467733144760131836e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-3.070399165153503418e-01,-2.968928813934326172e-01
0.000000000000000000e+00,2.449367346938775114e+00,8.309389948844909668e-01,8.370908498764038086e-01,5.261664390563964844e-01,5.502734780311584473e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-3.047725558280944824e-01,-2.868173718452453613e-01
0.000000000000000000e+00,2.530979591836734599e+00,8.255435228347778320e-01,8.331601023674011230e-01,5.185685753822326660e-01,5.360193252563476562e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.966745758056640625e+01,9.993376159667968750e+01,-3.069749474525451660e-01,-2.971407771110534668e-01
0.000000000000000000e+00,2.612591836734693640e+00,8.226210474967956543e-01,8.276211619377136230e-01,5.128483772277832031e-01,5.234241485595703125e-01,9.959304809570312500e+01,9.993110656738281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-3.097726702690124512e-01,-3.041970133781433105e-01
0.000000000000000000e+00,2.694204081632652681e+00,8.160529136657714844e-01,8.209193944931030273e-01,4.967815876007080078e-01,5.018561482429504395e-01,9.959579467773437500e+01,9.993110656738281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-3.192713260650634766e-01,-3.190632462501525879e-01
0.000000000000000000e+00,2.775816326530612166e+00,8.065500855445861816e-01,8.147475719451904297e-01,4.990062713623046875e-01,5.077236890792846680e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.965463256835937500e+01,9.993376159667968750e+01,-3.075438141822814941e-01,-3.070238828659057617e-01
0.000000000000000000e+00,2.857428571428571207e+00,8.009620904922485352e-01,8.097680211067199707e-01,4.690223038196563721e-01,4.761295616626739502e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-3.319397866725921631e-01,-3.336384594440460205e-01
0.000000000000000000e+00,2.939040816326530248e+00,7.940351366996765137e-01,8.026512861251831055e-01,4.746021032333374023e-01,4.731829762458801270e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-3.194330334663391113e-01,-3.294683098793029785e-01
0.000000000000000000e+00,3.020653061224489733e+00,7.881477475166320801e-01,7.962991595268249512e-01,4.615080654621124268e-01,4.760739803314208984e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-3.266396820545196533e-01,-3.202251791954040527e-01
0.000000000000000000e+00,3.102265306122448774e+00,7.819806933403015137e-01,7.891906499862670898e-01,4.533286392688751221e-01,4.590920507907867432e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-3.286520540714263916e-01,-3.300985991954803467e-01
0.000000000000000000e+00,3.183877551020407815e+00,7.748323082923889160e-01,7.820761799812316895e-01,4.320635795593261719e-01,4.319763779640197754e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-3.427687287330627441e-01,-3.500998020172119141e-01
0.000000000000000000e+00,3.265489795918366855e+00,7.678682208061218262e-01,7.756133675575256348e-01,4.398228526115417480e-01,4.568556845188140869e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-3.280453681945800781e-01,-3.187576830387115479e-01
0.000000000000000000e+00,3.347102040816326340e+00,7.607524394989013672e-01,7.697732448577880859e-01,4.243453443050384521e-01,4.133353531360626221e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-3.364070951938629150e-01,-3.564378917217254639e-01
0.000000000000000000e+00,3.428714285714285381e+00,7.542948126792907715e-01,7.627354860305786133e-01,4.172126352787017822e-01,4.123555719852447510e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-3.370821774005889893e-01,-3.503799140453338623e-01
0.000000000000000000e+00,3.510326530612244422e+00,7.471691966056823730e-01,7.569112777709960938e-01,4.115903973579406738e-01,3.971714377403259277e-01,9.997867584228515625e+01,9.993159484863281250e+01,9.998718261718750000e+01,9.993592834472656250e+01,-3.355787992477416992e-01,-3.597398400306701660e-01
