1.100000000000000089e+00,9.000000000000000000e+00,2.100000000000000000e+01
1.094915254237288194e+00,9.000000000000000000e+00,1.800000000000000000e+01
1.089830508474576298e+00,9.000000000000000000e+00,1.900000000000000000e+01
1.084745762711864403e+00,6.000000000000000000e+00,2.000000000000000000e+01
1.079661016949152508e+00,4.000000000000000000e+00,1.700000000000000000e+01
1.074576271186440835e+00,6.000000000000000000e+00,1.300000000000000000e+01
1.069491525423728939e+00,5.000000000000000000e+00,1.500000000000000000e+01
1.064406779661017044e+00,5.000000000000000000e+00,1.800000000000000000e+01
1.059322033898305149e+00,4.000000000000000000e+00,1.500000000000000000e+01
1.054237288135593253e+00,5.000000000000000000e+00,1.300000000000000000e+01
1.049152542372881358e+00,7.000000000000000000e+00,1.200000000000000000e+01
1.044067796610169463e+00,8.000000000000000000e+00,1.600000000000000000e+01
1.038983050847457790e+00,8.000000000000000000e+00,1.700000000000000000e+01
1.033898305084745894e+00,8.000000000000000000e+00,1.300000000000000000e+01
1.028813559322033999e+00,6.000000000000000000e+00,1.200000000000000000e+01
1.023728813559322104e+00,6.000000000000000000e+00,1.500000000000000000e+01
1.018644067796610209e+00,5.000000000000000000e+00,2.100000000000000000e+01
1.013559322033898313e+00,3.000000000000000000e+00,3.200000000000000000e+01
1.008474576271186418e+00,3.000000000000000000e+00,3.900000000000000000e+01
1.003389830508474745e+00,6.000000000000000000e+00,4.300000000000000000e+01
9.983050847457627386e-01,1.200000000000000000e+01,4.400000000000000000e+01
9.932203389830509543e-01,1.600000000000000000e+01,4.300000000000000000e+01
9.881355932203390591e-01,1.800000000000000000e+01,4.200000000000000000e+01
9.830508474576271638e-01,2.500000000000000000e+01,4.000000000000000000e+01
9.779661016949152685e-01,2.500000000000000000e+01,3.400000000000000000e+01
9.728813559322034843e-01,2.100000000000000000e+01,3.100000000000000000e+01
9.677966101694915890e-01,2.400000000000000000e+01,2.900000000000000000e+01
9.627118644067796938e-01,2.400000000000000000e+01,3.000000000000000000e+01
9.576271186440679095e-01,2.000000000000000000e+01,2.700000000000000000e+01
9.525423728813560142e-01,1.700000000000000000e+01,2.400000000000000000e+01
9.474576271186441190e-01,1.700000000000000000e+01,2.300000000000000000e+01
9.423728813559322237e-01,1.000000000000000000e+01,2.100000000000000000e+01
9.372881355932203284e-01,7.000000000000000000e+00,1.300000000000000000e+01
9.322033898305085442e-01,4.000000000000000000e+00,1.200000000000000000e+01
9.271186440677966489e-01,2.000000000000000000e+00,1.100000000000000000e+01
9.220338983050848647e-01,0.000000000000000000e+00,1.400000000000000000e+01
9.169491525423729694e-01,0.000000000000000000e+00,1.500000000000000000e+01
9.118644067796610742e-01,0.000000000000000000e+00,2.000000000000000000e+01
9.067796610169491789e-01,0.000000000000000000e+00,1.900000000000000000e+01
9.016949152542372836e-01,0.000000000000000000e+00,1.400000000000000000e+01
8.966101694915254994e-01,0.000000000000000000e+00,9.000000000000000000e+00
8.915254237288136041e-01,0.000000000000000000e+00,6.000000000000000000e+00
8.864406779661017088e-01,0.000000000000000000e+00,2.000000000000000000e+00
8.813559322033899246e-01,0.000000000000000000e+00,4.000000000000000000e+00
8.762711864406780293e-01,0.000000000000000000e+00,4.000000000000000000e+00
8.711864406779661341e-01,0.000000000000000000e+00,3.000000000000000000e+00
8.661016949152542388e-01,0.000000000000000000e+00,5.000000000000000000e+00
8.610169491525424545e-01,0.000000000000000000e+00,4.000000000000000000e+00
8.559322033898305593e-01,0.000000000000000000e+00,3.000000000000000000e+00
8.508474576271186640e-01,0.000000000000000000e+00,5.000000000000000000e+00
8.457627118644068798e-01,0.000000000000000000e+00,1.000000000000000000e+01
8.406779661016949845e-01,0.000000000000000000e+00,1.000000000000000000e+01
8.355932203389830892e-01,0.000000000000000000e+00,1.200000000000000000e+01
8.305084745762711940e-01,0.000000000000000000e+00,1.200000000000000000e+01
8.254237288135594097e-01,0.000000000000000000e+00,1.100000000000000000e+01
8.203389830508475145e-01,0.000000000000000000e+00,8.000000000000000000e+00
8.152542372881356192e-01,0.000000000000000000e+00,5.000000000000000000e+00
8.101694915254237239e-01,0.000000000000000000e+00,4.000000000000000000e+00
8.050847457627119397e-01,0.000000000000000000e+00,4.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00,4.000000000000000000e+00
