1.100000000000000089e+00,2.000000000000000000e+01,1.800000000000000000e+01
1.095918367346938815e+00,2.100000000000000000e+01,1.900000000000000000e+01
1.091836734693877542e+00,1.700000000000000000e+01,1.900000000000000000e+01
1.087755102040816491e+00,1.800000000000000000e+01,1.900000000000000000e+01
1.083673469387755217e+00,1.700000000000000000e+01,1.700000000000000000e+01
1.079591836734693944e+00,1.500000000000000000e+01,1.700000000000000000e+01
1.075510204081632670e+00,1.500000000000000000e+01,2.000000000000000000e+01
1.071428571428571619e+00,1.500000000000000000e+01,1.500000000000000000e+01
1.067346938775510345e+00,1.300000000000000000e+01,1.600000000000000000e+01
1.063265306122449072e+00,1.500000000000000000e+01,1.300000000000000000e+01
1.059183673469387799e+00,1.600000000000000000e+01,1.200000000000000000e+01
1.055102040816326525e+00,1.200000000000000000e+01,1.000000000000000000e+01
1.051020408163265252e+00,6.000000000000000000e+00,7.000000000000000000e+00
1.046938775510204200e+00,6.000000000000000000e+00,1.200000000000000000e+01
1.042857142857142927e+00,8.000000000000000000e+00,1.300000000000000000e+01
1.038775510204081653e+00,1.000000000000000000e+01,1.400000000000000000e+01
1.034693877551020380e+00,7.000000000000000000e+00,1.300000000000000000e+01
1.030612244897959329e+00,1.500000000000000000e+01,2.300000000000000000e+01
1.026530612244898055e+00,2.700000000000000000e+01,5.100000000000000000e+01
1.022448979591836782e+00,3.900000000000000000e+01,7.400000000000000000e+01
1.018367346938775508e+00,6.000000000000000000e+01,9.200000000000000000e+01
1.014285714285714235e+00,7.800000000000000000e+01,1.320000000000000000e+02
1.010204081632653184e+00,9.500000000000000000e+01,1.540000000000000000e+02
1.006122448979591910e+00,1.090000000000000000e+02,1.680000000000000000e+02
1.002040816326530637e+00,1.210000000000000000e+02,1.710000000000000000e+02
9.979591836734694743e-01,1.210000000000000000e+02,1.600000000000000000e+02
9.938775510204082009e-01,1.190000000000000000e+02,1.460000000000000000e+02
9.897959183673470385e-01,1.060000000000000000e+02,1.330000000000000000e+02
9.857142857142857650e-01,1.020000000000000000e+02,1.050000000000000000e+02
9.816326530612244916e-01,8.900000000000000000e+01,9.000000000000000000e+01
9.775510204081633292e-01,7.500000000000000000e+01,7.300000000000000000e+01
9.734693877551020558e-01,6.700000000000000000e+01,5.300000000000000000e+01
9.693877551020408934e-01,5.700000000000000000e+01,4.100000000000000000e+01
9.653061224489796199e-01,4.500000000000000000e+01,3.100000000000000000e+01
9.612244897959184575e-01,3.300000000000000000e+01,2.600000000000000000e+01
9.571428571428571841e-01,2.200000000000000000e+01,1.600000000000000000e+01
9.530612244897959107e-01,1.400000000000000000e+01,9.000000000000000000e+00
9.489795918367347483e-01,1.000000000000000000e+01,5.000000000000000000e+00
9.448979591836734748e-01,3.000000000000000000e+00,5.000000000000000000e+00
9.408163265306123124e-01,1.000000000000000000e+00,5.000000000000000000e+00
9.367346938775510390e-01,1.000000000000000000e+00,5.000000000000000000e+00
9.326530612244898766e-01,1.000000000000000000e+00,3.000000000000000000e+00
9.285714285714286031e-01,0.000000000000000000e+00,3.000000000000000000e+00
9.244897959183673297e-01,0.000000000000000000e+00,3.000000000000000000e+00
9.204081632653061673e-01,0.000000000000000000e+00,2.000000000000000000e+00
9.163265306122448939e-01,0.000000000000000000e+00,4.000000000000000000e+00
9.122448979591837315e-01,0.000000000000000000e+00,5.000000000000000000e+00
9.081632653061224580e-01,0.000000000000000000e+00,4.000000000000000000e+00
9.040816326530612956e-01,0.000000000000000000e+00,5.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,5.000000000000000000e+00
