1.100000000000000089e+00,2.900000000000000000e+01,2.500000000000000000e+01
1.092307692307692424e+00,2.400000000000000000e+01,2.300000000000000000e+01
1.084615384615384759e+00,1.800000000000000000e+01,2.200000000000000000e+01
1.076923076923077094e+00,1.900000000000000000e+01,1.500000000000000000e+01
1.069230769230769429e+00,2.100000000000000000e+01,1.500000000000000000e+01
1.061538461538461764e+00,1.800000000000000000e+01,2.100000000000000000e+01
1.053846153846153877e+00,1.500000000000000000e+01,1.700000000000000000e+01
1.046153846153846212e+00,1.800000000000000000e+01,1.500000000000000000e+01
1.038461538461538547e+00,2.400000000000000000e+01,2.900000000000000000e+01
1.030769230769230882e+00,5.300000000000000000e+01,7.000000000000000000e+01
1.023076923076923217e+00,1.210000000000000000e+02,1.420000000000000000e+02
1.015384615384615552e+00,1.880000000000000000e+02,2.460000000000000000e+02
1.007692307692307665e+00,2.460000000000000000e+02,3.210000000000000000e+02
1.000000000000000000e+00,2.710000000000000000e+02,3.390000000000000000e+02
9.923076923076923350e-01,2.440000000000000000e+02,2.900000000000000000e+02
9.846153846153846700e-01,2.090000000000000000e+02,2.150000000000000000e+02
9.769230769230770051e-01,1.360000000000000000e+02,1.250000000000000000e+02
9.692307692307693401e-01,7.400000000000000000e+01,6.900000000000000000e+01
9.615384615384616751e-01,3.600000000000000000e+01,2.800000000000000000e+01
9.538461538461538991e-01,1.100000000000000000e+01,1.000000000000000000e+01
9.461538461538462341e-01,1.000000000000000000e+00,6.000000000000000000e+00
9.384615384615385691e-01,0.000000000000000000e+00,5.000000000000000000e+00
9.307692307692307931e-01,0.000000000000000000e+00,5.000000000000000000e+00
9.230769230769231282e-01,0.000000000000000000e+00,3.000000000000000000e+00
9.153846153846154632e-01,0.000000000000000000e+00,4.000000000000000000e+00
9.076923076923077982e-01,0.000000000000000000e+00,3.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,3.000000000000000000e+00
8.923076923076923572e-01,0.000000000000000000e+00,2.000000000000000000e+00
8.846153846153846922e-01,0.000000000000000000e+00,2.000000000000000000e+00
8.769230769230770273e-01,0.000000000000000000e+00,3.000000000000000000e+00
8.692307692307692513e-01,0.000000000000000000e+00,3.000000000000000000e+00
8.615384615384615863e-01,0.000000000000000000e+00,3.000000000000000000e+00
8.538461538461539213e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.461538461538462563e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.384615384615384803e-01,0.000000000000000000e+00,3.000000000000000000e+00
8.307692307692308153e-01,0.000000000000000000e+00,3.000000000000000000e+00
8.230769230769231504e-01,0.000000000000000000e+00,4.000000000000000000e+00
8.153846153846154854e-01,0.000000000000000000e+00,2.000000000000000000e+00
8.076923076923077094e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00,1.000000000000000000e+00
