1.000000000000000021e-02,9.991241455078125000e+01,9.950024414062500000e+01,9.991036987304687500e+01,9.966822814941406250e+01,1.230000000000000000e+02,1.230000000000000000e+02,9.950024414062500488e-01
1.614141414141414266e-01,9.991241455078125000e+01,9.941993713378906250e+01,9.991036987304687500e+01,9.960832214355468750e+01,1.140000000000000000e+02,1.210000000000000000e+02,9.941993713378906028e-01
3.128282828282828443e-01,9.991241455078125000e+01,9.933634948730468750e+01,9.991036987304687500e+01,9.957916259765625000e+01,1.100000000000000000e+02,1.020000000000000000e+02,9.933634948730468706e-01
4.642424242424242342e-01,9.991241455078125000e+01,9.919911193847656250e+01,9.991036987304687500e+01,9.951798248291015625e+01,1.190000000000000000e+02,9.700000000000000000e+01,9.919911193847655850e-01
6.156565656565656797e-01,9.991241455078125000e+01,9.914546203613281250e+01,9.991036987304687500e+01,9.943817901611328125e+01,1.130000000000000000e+02,8.900000000000000000e+01,9.914546203613281428e-01
7.670707070707071251e-01,9.991241455078125000e+01,9.907460784912109375e+01,9.991036987304687500e+01,9.940603637695312500e+01,1.120000000000000000e+02,8.400000000000000000e+01,9.907460784912109908e-01
9.184848484848484595e-01,9.991241455078125000e+01,9.896298217773437500e+01,9.991036987304687500e+01,9.939962768554687500e+01,1.060000000000000000e+02,8.300000000000000000e+01,9.896298217773437100e-01
1.069898989898989905e+00,9.991241455078125000e+01,9.887363433837890625e+01,9.991036987304687500e+01,9.928254699707031250e+01,1.020000000000000000e+02,8.700000000000000000e+01,9.887363433837890181e-01
1.221313131313131350e+00,9.991241455078125000e+01,9.878419494628906250e+01,9.991036987304687500e+01,9.932644653320312500e+01,1.010000000000000000e+02,7.900000000000000000e+01,9.878419494628906117e-01
1.372727272727272796e+00,9.991241455078125000e+01,9.866162872314453125e+01,9.991036987304687500e+01,9.921888732910156250e+01,9.300000000000000000e+01,8.000000000000000000e+01,9.866162872314453436e-01
1.524141414141414241e+00,9.991241455078125000e+01,9.855516815185546875e+01,9.991036987304687500e+01,9.920001220703125000e+01,9.100000000000000000e+01,7.700000000000000000e+01,9.855516815185546564e-01
1.675555555555555687e+00,9.991241455078125000e+01,9.845109558105468750e+01,9.991036987304687500e+01,9.918135070800781250e+01,8.100000000000000000e+01,7.100000000000000000e+01,9.845109558105469283e-01
1.826969696969696910e+00,9.991241455078125000e+01,9.835415649414062500e+01,9.991036987304687500e+01,9.911196899414062500e+01,7.900000000000000000e+01,7.400000000000000000e+01,9.835415649414062100e-01
1.978383838383838356e+00,9.991241455078125000e+01,9.827252197265625000e+01,9.991036987304687500e+01,9.907208251953125000e+01,7.700000000000000000e+01,7.100000000000000000e+01,9.827252197265624600e-01
2.129797979797979579e+00,9.991241455078125000e+01,9.817998504638671875e+01,9.991036987304687500e+01,9.901800537109375000e+01,7.600000000000000000e+01,7.000000000000000000e+01,9.817998504638671964e-01
2.281212121212121247e+00,9.991241455078125000e+01,9.808526611328125000e+01,9.991036987304687500e+01,9.889734649658203125e+01,7.400000000000000000e+01,6.500000000000000000e+01,9.808526611328125533e-01
2.432626262626262470e+00,9.991241455078125000e+01,9.803189849853515625e+01,9.991036987304687500e+01,9.885879516601562500e+01,7.000000000000000000e+01,6.900000000000000000e+01,9.803189849853515270e-01
2.584040404040403693e+00,9.991241455078125000e+01,9.793889617919921875e+01,9.991036987304687500e+01,9.880884552001953125e+01,6.600000000000000000e+01,5.100000000000000000e+01,9.793889617919921964e-01
2.735454545454545361e+00,9.991241455078125000e+01,9.784491729736328125e+01,9.991036987304687500e+01,9.870681762695312500e+01,6.200000000000000000e+01,5.800000000000000000e+01,9.784491729736327637e-01
2.886868686868686584e+00,9.991241455078125000e+01,9.770247650146484375e+01,9.991036987304687500e+01,9.871902465820312500e+01,6.800000000000000000e+01,6.400000000000000000e+01,9.770247650146484109e-01
3.038282828282828252e+00,9.991241455078125000e+01,9.760625457763671875e+01,9.991036987304687500e+01,9.869230651855468750e+01,6.600000000000000000e+01,5.600000000000000000e+01,9.760625457763671964e-01
3.189696969696969475e+00,9.991241455078125000e+01,9.750976562500000000e+01,9.991036987304687500e+01,9.861937713623046875e+01,7.000000000000000000e+01,4.900000000000000000e+01,9.750976562500000000e-01
3.341111111111111143e+00,9.991241455078125000e+01,9.734014892578125000e+01,9.991036987304687500e+01,9.863096618652343750e+01,6.300000000000000000e+01,5.400000000000000000e+01,9.734014892578124467e-01
3.492525252525252366e+00,9.991241455078125000e+01,9.723848724365234375e+01,9.991036987304687500e+01,9.856210327148437500e+01,6.700000000000000000e+01,4.700000000000000000e+01,9.723848724365233842e-01
3.643939393939393590e+00,9.991241455078125000e+01,9.713129425048828125e+01,9.991036987304687500e+01,9.857380676269531250e+01,6.200000000000000000e+01,4.900000000000000000e+01,9.713129425048827592e-01
3.795353535353535257e+00,9.991241455078125000e+01,9.703279113769531250e+01,9.991036987304687500e+01,9.844430541992187500e+01,5.900000000000000000e+01,3.900000000000000000e+01,9.703279113769531783e-01
3.946767676767676480e+00,9.991241455078125000e+01,9.690281677246093750e+01,9.991036987304687500e+01,9.845440673828125000e+01,5.500000000000000000e+01,4.600000000000000000e+01,9.690281677246094238e-01
4.098181818181817704e+00,9.991241455078125000e+01,9.676229858398437500e+01,9.991036987304687500e+01,9.843923950195312500e+01,5.600000000000000000e+01,3.300000000000000000e+01,9.676229858398437411e-01
4.249595959595959371e+00,9.991241455078125000e+01,9.666788482666015625e+01,9.991036987304687500e+01,9.830952453613281250e+01,5.500000000000000000e+01,4.000000000000000000e+01,9.666788482666015536e-01
4.401010101010101039e+00,9.991241455078125000e+01,9.656240844726562500e+01,9.991036987304687500e+01,9.827603912353515625e+01,5.100000000000000000e+01,4.100000000000000000e+01,9.656240844726562411e-01
4.552424242424242706e+00,9.991241455078125000e+01,9.654267120361328125e+01,9.991036987304687500e+01,9.821548461914062500e+01,4.700000000000000000e+01,3.200000000000000000e+01,9.654267120361328391e-01
4.703838383838383486e+00,9.991241455078125000e+01,9.642650604248046875e+01,9.991036987304687500e+01,9.813913726806640625e+01,4.700000000000000000e+01,4.200000000000000000e+01,9.642650604248046431e-01
4.855252525252525153e+00,9.991241455078125000e+01,9.630931091308593750e+01,9.991036987304687500e+01,9.809921264648437500e+01,4.800000000000000000e+01,3.400000000000000000e+01,9.630931091308593262e-01
5.006666666666666821e+00,9.991241455078125000e+01,9.617118835449218750e+01,9.991036987304687500e+01,9.807665252685546875e+01,4.700000000000000000e+01,2.600000000000000000e+01,9.617118835449218750e-01
5.158080808080807600e+00,9.991241455078125000e+01,9.607397460937500000e+01,9.991036987304687500e+01,9.803415679931640625e+01,4.500000000000000000e+01,2.700000000000000000e+01,9.607397460937500133e-01
