2.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+01,8.000000000000000000e+00,5.600000000000000000e+01,5.000000000000000000e+00,1.500000000000000000e+01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.010000000000000000e+02,1.950000000000000000e+02,1.240000000000000000e+02,1.200000000000000000e+02
2.000000000000000000e+00,2.000000000000000000e+00,1.550000000000000000e+02,1.350000000000000000e+02,1.660000000000000000e+02,3.500000000000000000e+01,7.200000000000000000e+01
2.000000000000000000e+00,1.979808080808080684e+00,8.000000000000000000e+01,8.000000000000000000e+00,5.600000000000000000e+01,5.000000000000000000e+00,1.500000000000000000e+01
2.000000000000000000e+00,1.979808080808080684e+00,2.000000000000000000e+02,2.010000000000000000e+02,1.950000000000000000e+02,1.240000000000000000e+02,1.200000000000000000e+02
2.000000000000000000e+00,1.979808080808080684e+00,1.550000000000000000e+02,1.350000000000000000e+02,1.660000000000000000e+02,3.500000000000000000e+01,7.200000000000000000e+01
2.000000000000000000e+00,1.959616161616161367e+00,8.000000000000000000e+01,8.000000000000000000e+00,5.600000000000000000e+01,5.000000000000000000e+00,1.500000000000000000e+01
2.000000000000000000e+00,1.959616161616161367e+00,2.000000000000000000e+02,2.010000000000000000e+02,1.950000000000000000e+02,1.240000000000000000e+02,1.200000000000000000e+02
2.000000000000000000e+00,1.959616161616161367e+00,1.550000000000000000e+02,1.350000000000000000e+02,1.660000000000000000e+02,3.500000000000000000e+01,7.200000000000000000e+01
2.000000000000000000e+00,1.939424242424242273e+00,8.000000000000000000e+01,8.000000000000000000e+00,5.600000000000000000e+01,5.000000000000000000e+00,1.500000000000000000e+01
2.000000000000000000e+00,1.939424242424242273e+00,2.000000000000000000e+02,2.010000000000000000e+02,1.950000000000000000e+02,1.240000000000000000e+02,1.200000000000000000e+02
2.000000000000000000e+00,1.939424242424242273e+00,1.550000000000000000e+02,1.350000000000000000e+02,1.660000000000000000e+02,3.500000000000000000e+01,7.200000000000000000e+01
2.000000000000000000e+00,1.919232323232323179e+00,8.000000000000000000e+01,8.000000000000000000e+00,5.600000000000000000e+01,5.000000000000000000e+00,1.500000000000000000e+01
2.000000000000000000e+00,1.919232323232323179e+00,2.000000000000000000e+02,2.010000000000000000e+02,1.950000000000000000e+02,1.240000000000000000e+02,1.200000000000000000e+02
2.000000000000000000e+00,1.919232323232323179e+00,1.550000000000000000e+02,1.350000000000000000e+02,1.660000000000000000e+02,3.500000000000000000e+01,7.200000000000000000e+01
2.000000000000000000e+00,1.899040404040403862e+00,8.000000000000000000e+01,8.000000000000000000e+00,5.600000000000000000e+01,5.000000000000000000e+00,1.500000000000000000e+01
2.000000000000000000e+00,1.899040404040403862e+00,2.000000000000000000e+02,2.010000000000000000e+02,1.950000000000000000e+02,1.240000000000000000e+02,1.200000000000000000e+02
2.000000000000000000e+00,1.899040404040403862e+00,1.550000000000000000e+02,1.350000000000000000e+02,1.660000000000000000e+02,3.500000000000000000e+01,7.200000000000000000e+01
2.000000000000000000e+00,1.878848484848484768e+00,8.000000000000000000e+01,8.000000000000000000e+00,5.600000000000000000e+01,5.000000000000000000e+00,1.500000000000000000e+01
2.000000000000000000e+00,1.878848484848484768e+00,2.000000000000000000e+02,2.010000000000000000e+02,1.950000000000000000e+02,1.240000000000000000e+02,1.200000000000000000e+02
2.000000000000000000e+00,1.878848484848484768e+00,1.550000000000000000e+02,1.350000000000000000e+02,1.660000000000000000e+02,3.500000000000000000e+01,7.200000000000000000e+01
2.000000000000000000e+00,1.858656565656565451e+00,8.000000000000000000e+01,8.000000000000000000e+00,5.600000000000000000e+01,5.000000000000000000e+00,1.500000000000000000e+01
2.000000000000000000e+00,1.858656565656565451e+00,2.000000000000000000e+02,2.010000000000000000e+02,1.950000000000000000e+02,1.240000000000000000e+02,1.200000000000000000e+02
2.000000000000000000e+00,1.858656565656565451e+00,1.550000000000000000e+02,1.350000000000000000e+02,1.660000000000000000e+02,3.500000000000000000e+01,7.200000000000000000e+01
2.000000000000000000e+00,1.838464646464646357e+00,8.000000000000000000e+01,8.000000000000000000e+00,5.600000000000000000e+01,5.000000000000000000e+00,1.500000000000000000e+01
2.000000000000000000e+00,1.838464646464646357e+00,2.000000000000000000e+02,2.010000000000000000e+02,1.950000000000000000e+02,1.240000000000000000e+02,1.200000000000000000e+02
2.000000000000000000e+00,1.838464646464646357e+00,1.550000000000000000e+02,1.350000000000000000e+02,1.660000000000000000e+02,3.500000000000000000e+01,7.200000000000000000e+01
2.000000000000000000e+00,1.818272727272727041e+00,8.000000000000000000e+01,8.000000000000000000e+00,5.600000000000000000e+01,5.000000000000000000e+00,1.500000000000000000e+01
2.000000000000000000e+00,1.818272727272727041e+00,2.000000000000000000e+02,2.010000000000000000e+02,1.950000000000000000e+02,1.240000000000000000e+02,1.200000000000000000e+02
2.000000000000000000e+00,1.818272727272727041e+00,1.550000000000000000e+02,1.350000000000000000e+02,1.660000000000000000e+02,3.500000000000000000e+01,7.200000000000000000e+01
2.000000000000000000e+00,1.798080808080807946e+00,8.000000000000000000e+01,8.000000000000000000e+00,5.600000000000000000e+01,5.000000000000000000e+00,1.500000000000000000e+01
2.000000000000000000e+00,1.798080808080807946e+00,2.000000000000000000e+02,2.010000000000000000e+02,1.950000000000000000e+02,1.240000000000000000e+02,1.200000000000000000e+02
2.000000000000000000e+00,1.798080808080807946e+00,1.550000000000000000e+02,1.350000000000000000e+02,1.660000000000000000e+02,3.500000000000000000e+01,7.200000000000000000e+01
2.000000000000000000e+00,1.777888888888888630e+00,8.000000000000000000e+01,8.000000000000000000e+00,5.600000000000000000e+01,5.000000000000000000e+00,1.500000000000000000e+01
2.000000000000000000e+00,1.777888888888888630e+00,2.000000000000000000e+02,2.010000000000000000e+02,1.950000000000000000e+02,1.240000000000000000e+02,1.200000000000000000e+02
2.000000000000000000e+00,1.777888888888888630e+00,1.550000000000000000e+02,1.350000000000000000e+02,1.660000000000000000e+02,3.500000000000000000e+01,7.200000000000000000e+01
2.000000000000000000e+00,1.757696969696969536e+00,8.000000000000000000e+01,8.000000000000000000e+00,5.600000000000000000e+01,5.000000000000000000e+00,1.500000000000000000e+01
2.000000000000000000e+00,1.757696969696969536e+00,2.000000000000000000e+02,2.010000000000000000e+02,1.950000000000000000e+02,1.240000000000000000e+02,1.200000000000000000e+02
