4.643617021276595835e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.669049263000488281e+01,9.728788375854492188e+00,5.137451291084289551e-01,2.664960861206054688e+01,7.672677516937255859e+00,1.314384102821350098e+00
4.542553191489361808e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.603095054626464844e+01,9.506734848022460938e+00,5.130956768989562988e-01,2.562368583679199219e+01,7.705438613891601562e+00,1.335848450660705566e+00
4.441489361702127781e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.495659446716308594e+01,9.462928771972656250e+00,5.176698565483093262e-01,2.525247001647949219e+01,7.761427402496337891e+00,1.346029639244079590e+00
4.340425531914893753e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.449763870239257812e+01,9.489168167114257812e+00,5.107750892639160156e-01,2.419065093994140625e+01,7.514859676361083984e+00,1.369639635086059570e+00
4.239361702127659726e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.406196403503417969e+01,9.527917861938476562e+00,4.989689290523529053e-01,2.375468254089355469e+01,7.573514461517333984e+00,1.380393147468566895e+00
4.138297872340425698e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.406196403503417969e+01,9.527917861938476562e+00,4.989689290523529053e-01,2.353835296630859375e+01,7.551736354827880859e+00,1.386041641235351562e+00
4.037234042553191671e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.365237808227539062e+01,9.601104736328125000e+00,4.934166073799133301e-01,2.290645599365234375e+01,7.643301486968994141e+00,1.394853472709655762e+00
3.936170212765957643e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.241391181945800781e+01,9.512824058532714844e+00,4.942707121372222900e-01,2.226213455200195312e+01,7.733118534088134766e+00,1.411365032196044922e+00
3.835106382978723616e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.198003387451171875e+01,8.930703163146972656e+00,4.879834949970245361e-01,2.207713317871093750e+01,7.764273166656494141e+00,1.416082620620727539e+00
3.734042553191489588e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.155100822448730469e+01,8.975413322448730469e+00,4.882791340351104736e-01,2.186726760864257812e+01,7.791984081268310547e+00,1.417158126831054688e+00
3.632978723404255561e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.135077857971191406e+01,8.994392395019531250e+00,4.902401268482208252e-01,2.129044151306152344e+01,7.679087638854980469e+00,1.434518218040466309e+00
3.531914893617021534e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,2.074371719360351562e+01,8.876367568969726562e+00,4.844903051853179932e-01,2.072227478027343750e+01,7.733662128448486328e+00,1.453003883361816406e+00
3.430851063829787506e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.987846565246582031e+01,8.970654487609863281e+00,4.790959060192108154e-01,2.013927459716796875e+01,7.673160552978515625e+00,1.473667144775390625e+00
3.329787234042553479e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.952100753784179688e+01,9.030899047851562500e+00,4.715715944766998291e-01,1.977947044372558594e+01,7.716872215270996094e+00,1.486716628074645996e+00
3.228723404255319451e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.894377326965332031e+01,9.040742874145507812e+00,4.711574614048004150e-01,1.923801040649414062e+01,7.712066650390625000e+00,1.508746981620788574e+00
3.127659574468085424e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.814814758300781250e+01,9.046586990356445312e+00,4.740302264690399170e-01,1.905733108520507812e+01,7.618062019348144531e+00,1.512920022010803223e+00
3.026595744680851396e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.814814758300781250e+01,9.046586990356445312e+00,4.740302264690399170e-01,1.814077568054199219e+01,7.658749103546142578e+00,1.551085352897644043e+00
2.925531914893617369e+01,7.369871520996093750e+01,5.418733596801757812e+00,1.120591282844543457e+00,7.360662078857421875e+01,5.450257778167724609e+00,1.116801857948303223e+00,1.775692749023437500e+01,9.019669532775878906e+00,4.547787904739379883e-01,1.763382148742675781e+01,7.756289005279541016e+00,1.571174860000610352e+00
