1.000000000000000021e-03,9.991241455078125000e+01,9.950234222412109375e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,6.419506072998046875e-01
3.855897435897436276e-01,9.991241455078125000e+01,9.888516998291015625e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,6.379688382148742676e-01
7.701794871794872543e-01,9.991241455078125000e+01,9.849578094482421875e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,6.354566216468811035e-01
1.154769230769230770e+00,9.991241455078125000e+01,9.807337188720703125e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,6.327314376831054688e-01
1.539358974358974397e+00,9.991241455078125000e+01,9.774058532714843750e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,6.305844187736511230e-01
1.923948717948718024e+00,9.991241455078125000e+01,9.733278656005859375e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,6.279534697532653809e-01
2.308538461538461650e+00,9.991241455078125000e+01,9.692724609375000000e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,6.253370642662048340e-01
2.693128205128205277e+00,9.991241455078125000e+01,9.650925445556640625e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,6.226403713226318359e-01
3.077717948717948904e+00,9.991241455078125000e+01,9.613736724853515625e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,6.202411055564880371e-01
3.462307692307692530e+00,9.991241455078125000e+01,9.572428131103515625e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,6.175760030746459961e-01
3.846897435897436157e+00,9.991241455078125000e+01,9.530764770507812500e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,6.148880720138549805e-01
4.231487179487180228e+00,9.991241455078125000e+01,9.488734436035156250e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,6.121764183044433594e-01
4.616076923076923855e+00,9.991241455078125000e+01,9.465942382812500000e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,6.107059717178344727e-01
5.000666666666667481e+00,9.991241455078125000e+01,9.423184967041015625e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,6.079474091529846191e-01
5.385256410256411108e+00,9.991241455078125000e+01,9.327748107910156250e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,6.017901897430419922e-01
5.769846153846154735e+00,9.991241455078125000e+01,9.284077453613281250e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.989727377891540527e-01
6.154435897435898362e+00,9.991241455078125000e+01,9.290351104736328125e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.993775129318237305e-01
6.539025641025641988e+00,9.991241455078125000e+01,9.246605682373046875e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.965552330017089844e-01
6.923615384615385615e+00,9.991241455078125000e+01,9.186260223388671875e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.926619768142700195e-01
7.308205128205129242e+00,9.991241455078125000e+01,9.146526336669921875e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.900985002517700195e-01
7.692794871794872869e+00,9.991241455078125000e+01,9.108731079101562500e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.876600742340087891e-01
8.077384615384614719e+00,9.991241455078125000e+01,9.069306182861328125e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.851165056228637695e-01
8.461974358974359234e+00,9.991241455078125000e+01,9.028913879394531250e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.825105905532836914e-01
8.846564102564103749e+00,9.991241455078125000e+01,8.987620544433593750e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.798465013504028320e-01
9.231153846153846487e+00,9.991241455078125000e+01,8.943141937255859375e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.769768953323364258e-01
9.615743589743589226e+00,9.991241455078125000e+01,8.895554351806640625e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.739067196846008301e-01
1.000033333333333374e+01,9.991241455078125000e+01,8.838598632812500000e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.702321529388427734e-01
1.038492307692307826e+01,9.991241455078125000e+01,8.788257598876953125e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.669843554496765137e-01
1.076951282051282099e+01,9.991241455078125000e+01,8.736529541015625000e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.636470913887023926e-01
1.115410256410256373e+01,9.991241455078125000e+01,8.701976776123046875e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.614178776741027832e-01
